Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[32]     0.0    0.00    0.00   20430         void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>&&) [32]
                0.00    0.00   20430/61007       std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [14]
                0.00    0.00   20430/37622       operator new(unsigned long, void*) [19]
-----------------------------------------------
                0.00    0.00    3127/20430       std::pair<int, int>& std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<std::pair<int, int> >(std::pair<int, int>&&) [60]
                0.00    0.00    8510/20430       void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>&&) [74]
                0.00    0.00    8793/20430       void std::__relocate_object_a<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [64]
[33]     0.0    0.00    0.00   20430         void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, std::pair<int, int> >(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, std::pair<int, int>&&) [33]
                0.00    0.00   20430/61007       std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [14]
                0.00    0.00   20430/20430       void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>&&) [32]
-----------------------------------------------
                0.00    0.00   10024/20048       decltype(auto) std::greater<void>::_S_cmp<std::pair<int, int>&, std::pair<int, int>&>(std::pair<int, int>&, std::pair<int, int>&, std::integral_constant<bool, false>) [147]
                0.00    0.00   10024/20048       decltype ((((forward<std::pair<int, int>&>)({parm#1}))>((forward<std::pair<int, int>&>)({parm#2})))) std::greater<void>::operator()<std::pair<int, int>&, std::pair<int, int>&>(std::pair<int, int>&, std::pair<int, int>&) const [146]
[34]     0.0    0.00    0.00   20048         std::pair<int, int>& std::forward<std::pair<int, int>&>(std::remove_reference<std::pair<int, int>&>::type&) [34]
-----------------------------------------------
                0.00    0.00       3/18412       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_erase(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) [197]
                0.00    0.00     633/18412       void std::__pop_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> >&) [205]
                0.00    0.00    1998/18412       __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > std::__find_if<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}> >(__gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>, std::random_access_iterator_tag) [201]
                0.00    0.00    3634/18412       void std::push_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void>) [178]
                0.00    0.00    3634/18412       void std::pop_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void>) [177]
                0.00    0.00    8510/18412       void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>&&) [74]
[35]     0.0    0.00    0.00   18412         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [35]
                0.00    0.00   36824/147505      __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [9]
-----------------------------------------------
                0.00    0.00       3/18009       std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [267]
                0.00    0.00    6000/18009       std::chrono::duration<long, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [142]
                0.00    0.00   12006/18009       std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [139]
[36]     0.0    0.00    0.00   18009         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [36]
-----------------------------------------------
                0.00    0.00    1000/17902       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::cbegin() const [195]
                0.00    0.00    6634/17902       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() const [135]
                0.00    0.00   10268/17902       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() const [63]
[37]     0.0    0.00    0.00   17902         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int> const* const&) [37]
-----------------------------------------------
                0.00    0.00    4000/17268       __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [185]
                0.00    0.00   13268/17268       bool __gnu_cxx::operator==<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [133]
[38]     0.0    0.00    0.00   17268         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [38]
-----------------------------------------------
                0.00    0.00       4/17056       std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_S_max_size(std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [254]
                0.00    0.00       4/17056       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [255]
                0.00    0.00      28/17056       std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_S_max_size(std::allocator<std::tuple<int, int, int> > const&) [215]
                0.00    0.00   17020/17056       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [43]
[39]     0.0    0.00    0.00   17056         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [39]
-----------------------------------------------
                0.00    0.00   17020/17020       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [41]
[40]     0.0    0.00    0.00   17020         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const [40]
-----------------------------------------------
                0.00    0.00   17020/17020       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [70]
[41]     0.0    0.00    0.00   17020         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [41]
                0.00    0.00   17020/17020       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [43]
                0.00    0.00   17020/17020       std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const [40]
-----------------------------------------------
                0.00    0.00   17020/17020       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [43]
[42]     0.0    0.00    0.00   17020         std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&) [42]
                0.00    0.00   17020/25530       __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const [27]
-----------------------------------------------
                0.00    0.00   17020/17020       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [41]
[43]     0.0    0.00    0.00   17020         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [43]
                0.00    0.00   17020/17020       std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&) [42]
                0.00    0.00   17020/17056       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [39]
-----------------------------------------------
                0.00    0.00   17020/17020       void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>&&) [74]
[44]     0.0    0.00    0.00   17020         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [44]
                0.00    0.00   17020/17020       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [45]
-----------------------------------------------
                0.00    0.00   17020/17020       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [44]
[45]     0.0    0.00    0.00   17020         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [45]
                0.00    0.00   17020/17020       std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [46]
